,A,B,C,D,E,F,G,H,I,J,À˘ Ù¿‡±
1669,0.761015578,0.707047137,0.709770903,0.254127844,0.016725563,0.191861148,0.578451116,0.416027323,0.790160582,0.528089152,0
1670,0.394657912,0,0.493109493,0.279767337,0.305792373,0.004432895,0.304294357,0.457066927,0,0.256229798,1
1671,0.223285743,0.78068632,0.631259757,0.398793635,0.473069968,0.006112497,0.673824866,0.515629924,0.073877178,0,2
1672,0.667110274,0.512041809,0.451086514,0.178002016,0.175758865,0.40950073,0.618412056,0.371520943,0.610637087,0.885392053,0
1673,0.647125034,0.076682882,0.095139791,0.254856535,0.218745536,0.426014731,0.818688751,0.540676872,0.028100363,0.614220691,2
1674,0.428375863,0.717332985,0.857989051,0.266433356,0.482328035,0.664956733,0.325036517,0.906445959,0.475110758,0.685755438,0
1675,0.783856914,0.819567704,0.479136875,0.057150936,0.783773455,0,0,0.793521027,0.435378391,0.734047301,3
1676,0.351008507,0.353259821,0.828106023,0.058171582,0.876190095,0.716980862,0.465770763,0,0.346677613,0.64121521,2
1677,0.235246182,0,0.537816577,0.655058665,0.462488296,0,0.053441412,0.078127299,0,0.11258148,1
1678,0.556547495,0.456059217,0.444756223,0.550582093,0.279765224,0.377626328,0.690834462,0,0,0.732293449,2
1679,0.044935245,0.685248617,0.550951597,0.164351377,0.574661065,0.182876874,0.177247497,0.132444353,0.429976239,0.308235058,1
1680,0.739335648,0.336763587,0.686089772,0.272140911,0,0.273407679,0.212103286,0.06073657,0.126779752,0.234914802,1
1681,0.066237711,0.002904636,0.711504138,0.825973466,0.701328245,0.221629794,0.622908149,0.548627642,0.329539571,0.92819393,3
1682,0.865316475,0.001841234,0.864954178,0.969095271,0.69388135,0.392738014,0.849358837,0.409828643,0.221537891,0.80572228,2
1683,0.706946049,0.072005303,0.056434429,0.722925004,0.453757007,0.903603629,0.114826471,0.375909037,0.257154156,0.81897062,2
1684,0.240979346,0.438258394,0.652836495,0.342342579,0,0,0.670841354,0.076846654,0,0.037352433,1
1685,0.514986321,0,0.183457452,0.662635262,0.497236471,0.524714049,0.449331716,0.695346769,0.381541688,0.510619869,2
1686,0.669356082,0.812064334,0.83840226,0.051114194,0.423794962,0.626310274,0.346615392,0.132624558,0.596210396,0,0
1687,0.210986088,0,0.855234696,0.317961958,0.432449447,0.047665974,0.602281474,0.549990629,0.338113586,0,1
1688,0.509808976,0.692736541,0.596727132,0.375290244,0,0,0.056124983,0.687386214,0.644845778,0,0
1689,0.234567695,0.121506824,0.002084181,0.514613807,0,0.743457515,0.624948892,0.660182926,0.245903108,0.46730973,0
1690,0.6312228,0.417163904,0.621831084,0.684289097,0.417634915,0.526168841,0.718321053,0.823973798,0.740557933,0.893603373,0
1691,0.296461137,0.839625906,0.982380705,0.492327734,0.002470899,0.259023075,0.261881977,0.212107468,0.421951653,0.576803284,0
1692,0.508349317,0.933233721,0.095616045,0.181728317,0.493153964,0.57944997,0.879581105,0.860631353,0.018688031,0.856618728,2
1693,0,0.77386097,0,0.35060013,0.311155821,0.762729668,0.937982768,0.758678697,0.237605869,0.572003864,0
1694,0.686063371,0.870595201,0.196952268,0.859671169,0.3909263,0.552862169,0.643311617,0.738069722,0.019743307,0.272265888,2
1695,0.662948689,0.896127585,0.56545573,0.954613787,0.793871932,0.685986507,0.313013834,0.704426439,0.922091318,0.278602235,3
1696,0.385927955,0.75869894,0.949110078,0.338703622,0.713454134,0.883065037,0.167075748,0.578873407,0.251077596,0,2
1697,0.060475465,0.315790519,0.29345605,0.73957522,0.808940188,0.135233956,0.956368671,0.624212602,0,0.320185894,2
1698,0.715028014,0.601288584,0.428326269,0.678728838,0.585176376,0.409638552,0.719521089,0.773637128,0.903660828,0.442388245,3
1699,0.739954622,0.37447836,0.203099199,0.314891605,0.156930972,0.02233241,0.447098035,0.468052695,0.839277375,0.0552805,0
1700,0.560373401,0.526432129,0.858232035,0.127640276,0.799536235,0.545063677,0.298058377,0.090998052,0.210041523,0.638901994,2
1701,0.277702628,0.78840603,0.936241166,0.463746873,0.900028739,0.163605324,0.335365753,0.801117508,0.423703346,0.48869148,3
1702,0.110249681,0.918100488,0.7118719,0.897984866,0.763722432,0.242511074,0.516705593,0.079942653,0.852411517,0.176588994,3
1703,0.446894321,0.494122358,0.153142149,0.544606404,0.240454037,0.677047478,0.816269571,0.019609266,0.433402548,0.915428237,0
1704,0.120203726,0.471628212,0.178470518,0.923540281,0.169908617,0.741402774,0.323121305,0.35018987,0.53940927,0.412205218,0
1705,0.370309521,0.197095849,0.169734374,0.514211781,0.710599583,0.885307802,0.531664739,0.674228425,0.414609996,0.415304534,2
1706,0.653204235,0.908190545,0.904450288,0.274072765,0.696809204,0.44661686,0.358179782,0.832028865,0.353364212,0.907945267,2
1707,0.304229834,0.930919956,0.831467465,0.459641314,0.84941906,0.641366963,0.588614171,0.217874554,0.894957544,0.618289679,3
1708,0.185104741,0.584623519,0.650936275,0.672801734,0.660273407,0,0.59947576,0.771804572,0.916045565,0.967745588,3
1709,0.085117256,0.445341326,0.879013511,0.138639885,0.707507643,0.971230116,0.262153739,0.859873451,0.110716281,0.422181922,2
1710,0.085294654,0.084982391,0.324546443,0.066485105,0.385517984,0.310528332,0.056262052,0.771141392,0.577939798,0.009261295,1
1711,0.035130203,0.739464384,0.524407393,0.744354993,0.566393535,0.265052448,0.489607904,0.802343523,0.795956021,0.179006137,3
1712,0.466011688,0.617529954,0.082266078,0.02690029,0.562608239,0.494912944,0.554518484,0.361244634,0.911147494,0.318526659,3
1713,0.094597364,0.181956426,0.479374621,0.114261341,0.705431623,0.026014743,0.013355455,0.769106799,0.816846736,0.05587557,3
1714,0.416209995,0.045434589,0.625119378,0.199013187,0.061063416,0.690989787,0.519175017,0.320107387,0.142985525,0.738879165,0
1715,0.502137539,0.881887834,0.932465476,0.073117304,0.23461409,0.796175285,0.230342973,0.218355969,0.682121214,0.461336784,0
1716,0.745223062,0.418663107,0.440948941,0.268654073,0.599948149,0.244473186,0.402452884,0.65208128,0.202735033,0.963630841,2
1717,0.832690878,0.441638969,0.623016661,0.62366618,0.059728986,0,0.357885702,0,0.667480772,0.247455838,0
1718,0.822200838,0.66384354,0.365882596,0.427776009,0.030411972,0.825947842,0.243277998,0.346031914,0.912480422,0.484097245,0
1719,0.023933906,0.63722808,0.257207914,0.129050782,0.841076539,0.297897846,0.040952156,0.84208891,0.239205814,0.183935769,3
1720,0.127139013,0.686914285,0,0.929166513,0.548276507,0.176124861,0,0.656419669,0.402186167,0.276705432,3
1721,0,0,0.708798546,0,0.554027885,0.585917363,0.748837543,0.276512895,0.632955758,0.6730596,3
1722,0.791748079,0,0.015772264,0.144055559,0.365244702,0.215733964,0.491555147,0.031835414,0.625317546,0.363793121,1
1723,0.268718832,0.50802929,0.18806916,0.024391829,0.876368428,0.820194462,0.858414353,0.532312487,0.705298106,0.641321383,3
1724,0.893199168,0.818816039,0.849351271,0.79851676,0.778358973,0.031259134,0.676331099,0.802500171,0.613804398,0.621447577,3
1725,0.50838031,0.082246207,0.385323616,0.032001875,0.400149154,0.252621741,0.467159864,0.194813567,0.217034672,0.500601197,1
1726,0.186091909,0.607308662,0.176429603,0.597148199,0.851759774,0.741728429,0.740869351,0,0.199793702,0.132797347,2
1727,0.115452232,0.043536461,0.005575308,0.749381584,0.33632378,0.555309382,0.755943833,0,0.520785349,0.641781785,1
1728,0.597969197,0.885973512,0.468033681,0.753521957,0.224289178,0.382042883,0,0.765010568,0.487628661,0.669236982,0
1729,0.420004889,0.346817459,0.016341769,0.474233012,0.45064593,0.816469257,0.456769772,0.975261993,0.074122177,0.333708542,2
1730,0.658382445,0.152073269,0.756574962,0.456157023,0.88607981,0.447735755,0.546106555,0.392963687,0.849152788,0.078346068,3
1731,0.793813605,0.678227681,0.25467894,0.579575763,0.599051571,0.77911187,0.179239742,0.12059286,0.758962659,0.812483571,3
1732,0.111846763,0.240967637,0.320433446,0.722803394,0.014354045,0.911362072,0.043090142,0.503500983,0.094614716,0.734561393,2
1733,0.270395941,0.842078044,0.158214809,0,0.034903497,0.491188905,0.44761545,0.719109272,0.334086115,0.811798735,0
1734,0.734858454,0.655729065,0,0.507743165,0,0.291591689,0.111769541,0.323560155,0.617725196,0.178636754,1
1735,0.519486592,0,0.579112586,0.690440755,0.304374846,0.276359678,0.387626622,0.815781508,0.041838824,0,2
1736,0.239343731,0.087794971,0.340719542,0.294166963,0.778634805,0.382156286,0,0,0.810429203,0.316734389,3
1737,0.575516365,0.806109606,0.370943797,0.314465319,0.092880186,0.427801904,0,0.82251441,0.74965448,0.812523206,0
1738,0.873386271,0,0.73605846,0,0.413961191,0.683303962,0.624791492,0.585215552,0.475303667,0.23475057,0
1739,0,0.344474776,0.40488734,0,0.021479828,0,0.155890476,0,0.310386921,0.248777847,1
1740,0,0.889447366,0.472647097,0.187735101,0.72841968,0.186442315,0.343239598,0.329448338,0.73189782,0.121550903,3
1741,0.912098788,0.107257227,0.088879927,0.235972507,0.306557552,0.81567731,0.340498004,0.296299119,0.041414968,0.41437588,2
1742,0.05276967,0.269686178,0.054853221,0.647463829,0.107805775,0.069978298,0.233046106,0.436863141,0.455909181,0.960075915,1
1743,0.235239152,0.072245908,0.321324523,0.102813352,0.164706537,0.393132096,0.632683313,0.140047667,0.627423326,0.041581494,1
1744,0.08993601,0.48656081,0.624702321,0.049614952,0.931322677,0.493852804,0.44487529,0.010035762,0.018575794,0.442445289,2
1745,0.547696138,0.282341223,0.159451746,0.709357332,0.875222527,0.880632829,0.529079092,0.063037244,0.574894585,0.175482777,3
1746,0.030805368,0.141659882,0.965164191,0.417650882,0.952142475,0.342840519,0.369782894,0.962226744,0.34020187,0.139064446,3
1747,0.79169471,0.180269561,0.877198071,0.286712999,0.777189936,0.369201869,0.790282425,0.439242341,0.288903629,0.093356238,2
1748,0.576007661,0.427219911,0.455474297,0.643551688,0.575218288,0.951126856,0.004032241,0.218294624,0.265830415,0.153106866,2
1749,0.171278044,0.401740099,0.766926608,0.10524485,0.015041121,0.199065691,0.070178771,0.060009276,0.723707111,0.860375174,0
1750,0.78934078,0.482520556,0.164019022,0.687401471,0.761687492,0.035994772,0.160202787,0.32230207,0.938332415,0.386470202,3
1751,0.262815526,0.059044414,0.521455335,0.083453604,0.951130647,0.415574835,0.500743726,0.916058649,0.356021872,0.296914414,3
1752,0.579099517,0.385515528,0.846195455,0.567337426,0.523811173,0.560254602,0.397993577,0.209448718,0.142670958,0.658225492,2
1753,0.359493675,0.65422451,0.534739581,0.894148142,0.144966909,0.583583306,0.565556658,0,0.545700733,0.211889123,0
1754,0.124534379,0.492702513,0.433805578,0.648847159,0.269232364,0.180499986,0.692077392,0.610771214,0.41884381,0.388865167,0
1755,0.092752479,0.352311326,0.644033126,0.362984827,0.070803855,0.733991381,0.77339304,0.977928198,0.892772495,0.116450444,0
1756,0.168506505,0.400984238,0.430979067,0.928440762,0.441131219,0.033292435,0.02327406,0.1808344,0.591505675,0.712161162,3
1757,0.015873651,0.794452529,0.849802015,0.103799312,0.734205927,0.530435878,0.61025557,0.468371825,0.909492572,0.969341012,3
1758,0.454381173,0.968253702,0.167846511,0.054776842,0.52158325,0.399059046,0.939939968,0.955786355,0,0.577367694,2
1759,0.382019843,0.909116029,0.925454535,0.547007712,0.411098625,0.078601318,0.735696928,0.631515439,0.87485546,0.217347449,3
1760,0.107363798,0.618423553,0.599425222,0.946368897,0.737880862,0.733608952,0.932865675,0.158329627,0.312355653,0.382540342,2
1761,0.030270982,0.726597666,0.478638384,0.037488294,0.222090618,0.898908589,0.423959362,0.432224564,0.060399244,0.603213381,0
1762,0.219575152,0.628440992,0.057316336,0.952440349,0.183077481,0.151274797,0.942114304,0.652033373,0.425435881,0.670819536,0
1763,0.918274614,0.68793595,0.882770374,0.02404545,0.475402778,0.62871324,0.403495185,0.384990644,0,0.943413787,2
1764,0.357681724,0.204716464,0.064020591,0.247455341,0.963959396,0.105107692,0.200524641,0.780995409,0.572441708,0.898320042,3
1765,0.450108459,0.163138615,0.090160947,0.740717307,0,0.139689592,0.901906792,0.210835511,0.162828971,0.139477832,1
1766,0.179062579,0.099222855,0.465531482,0.056235405,0.675025111,0.944421813,0.129225884,0.200203237,0.451262923,0.253146537,1
1767,0.687391184,0.474902256,0.332483247,0.663817032,0.765830961,0.420408105,0.733625918,0.794655845,0.57632093,0.309277195,3
1768,0.604210041,0.842590517,0.883513676,0.241456018,0.308358055,0.677162676,0.686967606,0.158373357,0.120815198,0.476311913,2
1769,0.587054788,0.627331091,0.02051185,0.475529947,0.238924519,0.211900779,0.764384108,0.397357736,0.95008029,0.217652394,0
1770,0.544898819,0.140522382,0.846959606,0.618812079,0.057231339,0.785856104,0.108010515,0.108472789,0.968099927,0.792648869,0
1771,0.021739182,0.613218543,0.798293183,0.04332489,0.832617678,0.337127415,0.340483686,0.491232858,0.465696773,0,3
1772,0.016002702,0.333417542,0.740696113,0.362668038,0.689591467,0.299809302,0.114002226,0.493086815,0.491557903,0.132046809,3
1773,0.079390148,0.245519376,0.446823119,0.101669552,0.010506242,0.856414383,0,0.538589877,0.743404518,0.743999375,0
1774,0.238683613,0.764486962,0.310825577,0.278760624,0.259755686,0.045679456,0.17476206,0.303921617,0.821872378,0.83135958,0
1775,0.099110259,0.088621904,0,0.099171103,0.56118755,0.607243005,0.483792241,0.369319124,0.64203318,0.122977142,1
1776,0.518747144,0.067540165,0.021303147,0.156520954,0.764982831,0.02257715,0.140105989,0.222819157,0.508843926,0.427008533,1
1777,0.854643307,0.525674105,0.189068805,0.607965298,0.073870792,0.157483771,0.203948939,0.179276937,0.809035872,0.920590467,0
1778,0.27013796,0.384939645,0.875542701,0.644060261,0.254441855,0.886141116,0.602261305,0.185527246,0.872976446,0.185848445,0
1779,0.972047077,0.214814691,0.346151796,0.696169805,0.55451276,0.571151881,0.109524056,0.192273582,0.420986317,0.65574021,2
1780,0.198848328,0.759381098,0.634706729,0.005408905,0,0.14847836,0.613646782,0.744157203,0.029212818,0.285306358,0
1781,0.894601903,0.818888624,0.780051116,0.106733944,0.115813945,0.677388111,0.13455093,0,0.106156901,0.466625476,2
1782,0.097151274,0.06821604,0.13230117,0.652538642,0.664815878,0.601528401,0.320484552,0.460415877,0.573969472,0.005545166,3
1783,0.484817825,0.866842324,0.491966978,0.21525441,0.53200035,0.047484842,0.512309108,0.093954558,0.559452134,0.509133471,3
1784,0.157328882,0.0916973,0.000802737,0.229730662,0,0.808087551,0.574501011,0.189194999,0.01210383,0.404124994,1
1785,0.691515909,0.520712206,0.979252431,0.409436597,0.693552945,0.9393887,0.492703868,0.271892571,0.815105306,0.747373629,3
1786,0.618391167,0.765366806,0.733807312,0.747190255,0.780557834,0.466537942,0.395969145,0.240390387,0.801216035,0.564508566,3
1787,0.184188032,0,0.92120611,0.396084284,0.533806446,0.197157367,0.497429361,0.272866436,0.78473833,0.215793763,3
1788,0.801218209,0,0.349759442,0.608959207,0.93869138,0.404180034,0.369405221,0.860029944,0.825339823,0.744336823,3
1789,0.648307923,0.297705747,0.017507576,0.047959859,0.347470184,0.939465181,0.167915724,0.716837102,0.910221452,0.841415949,0
1790,0.353445153,0.290464807,0.392053669,0.088241243,0.072981702,0.024336746,0.828046251,0.009703046,0.240838481,0.734119269,1
1791,0.912062327,0.245290004,0.290090152,0,0.140689457,0.527090161,0.691577746,0.706297352,0.814583122,0.463753447,0
1792,0.245030478,0.912177128,0.043590616,0.827183795,0.693948282,0.319015776,0.630444253,0.25619774,0.464202978,0.140934738,3
1793,0.204522925,0.226748933,0.268155198,0.736903246,0.838981648,0.805100829,0.134783591,0.893436203,0.253279378,0.279935734,2
1794,0.793380425,0.705881417,0.609190508,0.65970291,0.090074535,0.621074578,0.122204766,0.208168954,0,0.285035334,2
1795,0,0.643995696,0.801901917,0.963996088,0.296172819,0.087827008,0.167298056,0.299411143,0.362384016,0.802489034,2
1796,0.296409154,0.032135094,0.710913499,0.92983307,0.407050391,0.184275458,0.150731433,0.92828444,0.56281589,0.382979343,3
1797,0.344905682,0.537419253,0.555904701,0.178747926,0.254912524,0.85356072,0.888993621,0.29693172,0.49115121,0.117666417,0
1798,0,0.872127751,0.598806767,0.892904341,0.795300668,0.421356038,0.351167756,0.753075461,0.070499612,0.267596898,2
1799,0.029783684,0.700766561,0.682890788,0.686904238,0,0.901816182,0.891145461,0.391569438,0.92277862,0.796003839,0
1800,0.76360883,0.33962027,0.90266812,0.75283362,0.443300601,0.875768466,0.798834429,0.080126436,0.248942423,0.224081758,2
1801,0.781455849,0.769353134,0.212904964,0.117532165,0.942188403,0.864883369,0.866436914,0.17776994,0.848549435,0.115414679,3
1802,0.277779818,0.194340657,0.268446846,0.151201741,0.780807043,0.786760994,0.946069533,0.008478266,0.044011368,0.968777569,2
1803,0.904268855,0.736518487,0.078134487,0.837153001,0.739675934,0.660263937,0.356061162,0.543658971,0.697782074,0.519140734,3
1804,0.185383302,0.145199414,0.906574021,0.266807834,0.533062794,0.348957544,0.726094343,0.687001762,0.44187729,0.288817394,3
1805,0.464992739,0.549730243,0.891588582,0.681104426,0.202172586,0.055509134,0.527883757,0.454376309,0.698894455,0.337635,0
1806,0.527970035,0.693773007,0.974521753,0.082322887,0.862550072,0.801708462,0.046355171,0.561205486,0.687463325,0.779817751,3
1807,0.709886704,0.163157453,0.527281774,0.850012048,0.382993491,0.13304387,0.007849222,0.11011609,0.745012956,0.088144809,1
1808,0.088297917,0.270642782,0.280498021,0.656303725,0.375772192,0.490624996,0.241078144,0.688816599,0.507218714,0.510139418,3
1809,0.397002448,0.523122525,0.586322618,0.490215122,0.37135329,0.742788166,0.482437616,0.860412392,0.757858768,0.415885651,0
1810,0.106942584,0.936646448,0.817513054,0.952502375,0.865474578,0.037120461,0.218387293,0.343150289,0.100968604,0.506806995,2
1811,0.021268695,0.140011874,0.142440085,0.083985604,0.644507704,0.073859703,0.323679937,0.239588223,0.082746894,0.965897832,1
1812,0.102648824,0.869465509,0.061134007,0.568484414,0.746256081,0.792568068,0.703772184,0.438747265,0.563651628,0.329588938,3
1813,0.175544219,0.574951532,0.601943723,0.040861427,0.528596617,0.615275623,0.369584258,0,0.204115973,0.020038075,1
1814,0.960435694,0.935121142,0.580484886,0.239123907,0.702117966,0.421056308,0.885374255,0.04727678,0.921552003,0.721340992,3
1815,0.434550588,0.58184848,0.794263441,0.933370698,0.606374544,0.097620616,0.867816195,0.765855641,0.610556148,0.249515936,3
1816,0.516747462,0.192045663,0.588585628,0.079037495,0.823714597,0.105528445,0.473725268,0,0.833826736,0.142479499,3
1817,0.664248836,0.712871338,0.637231687,0.343762231,0.462834272,0.630219543,0,0.634503281,0.832408233,0.044072611,3
1818,0.04624974,0.331412439,0.121481109,0.087413945,0.163512848,0.334029308,0.035934693,0.897004436,0.080540919,0.778504777,1
1819,0.512008823,0.008294408,0.214837946,0.425451904,0.381862917,0.723827104,0.122818868,0.671652904,0.90601995,0.936267201,3
1820,0.763119489,0.264207303,0.80056063,0.110427389,0.2564432,0.479950409,0.439491903,0.612292249,0.778865612,0.571834459,0
